filename,movement,participant,iem,mean,mav,mavs,rms,var,std,kurtosis,skewness,max,min,range,wl,wamp,zc,myopulse,wamp_norm,ld,aac,dasdv,ssi,signal_length,sampling_info
permutation_0,HandOpen,v06,749067.5922086574,144.05146004012641,144.05146004012641,0.5164261626340997,145.65824952668535,465.50251548599647,21.575507305414547,12.150720930059109,-1.631181370454257,207.0815367175092,1.0285152851539543e-05,207.08152643235636,2685.5846015198163,0,0,0.025961538461538463,0.0,138.5076015358945,0.5165579152759793,0.7266213854677268,110324893.4069263,5200,samples_5200
permutation_0,HandClose,v06,1056063.2069983217,203.08907826890803,203.08907826890803,0.6020690666382085,210.10931222787096,2900.749372754317,53.8586053732764,3.398460041816553,0.995493891153503,423.2990972510279,1.1773793395841315e-05,423.2990854772345,3131.452698532964,0,0,0.055,0.0,190.57474724936282,0.6023182724625821,0.8805179446751665,229558800.04131866,5200,samples_5200
permutation_0,Wrist Flexion,v06,729974.8170100718,140.37977250193688,140.37977250193688,0.6285241097374242,164.2062884003294,7257.224622516597,85.18934571010976,-0.3989102506705775,0.5192619279748458,401.2665284157914,7.713864638654655e-06,401.26652070192677,3266.7150884468538,0,0,0.031538461538461536,0.0,109.27600414441675,0.6283352737924319,1.0447908108471566,140211266.7811032,5200,samples_5200
permutation_0,Wrist Extension,v06,953983.1139955668,183.45829115299364,183.45829115299364,0.7309863244912168,188.20266029363808,1763.296748825954,41.9916271276305,2.7629424371241385,-0.6126777628243338,289.6400364361332,1.353309585728887e-07,289.64003630080225,3802.361616630931,0,0,0.02173076923076923,0.0,170.64526397917425,0.731364034743399,1.009854052671753,184185254.97633314,5200,samples_5200
permutation_0,Supination,v06,248748.29277848778,47.83621014970919,47.83621014970919,0.2058373790555692,52.791019474438876,498.58873566344516,22.329100646095114,0.7160298582747457,1.0369621797352584,122.16867144427596,1.353309585728887e-07,122.168671308945,1070.5828348464916,0,0,0.05134615384615385,0.0,41.6895300052109,0.20592091456943482,0.3102960787525621,14491837.033183042,5200,samples_5200
permutation_0,Pronation,v06,627575.1288179308,120.687524772679,120.687524772679,0.3703662312936542,126.90060616753665,1538.2852099322386,39.22097920669802,-0.11896828926011427,0.11632229586555357,221.18075307872235,1.353309585728887e-07,221.18075294339138,1926.1968089845404,0,0,0.025,0.0,109.88572347949798,0.37049371205703796,0.5764730965028545,83739571.99757886,5200,samples_5200
permutation_0,Rest,v06,388134.83105887554,74.64131366516837,74.64131366516837,0.16204634086580919,80.71319378527265,943.2939453569253,30.713090781569434,8.286977837076726,2.996437542980833,203.20600714165343,7.037209845790214e-06,203.20600010444358,842.8374995095279,0,0,0.07076923076923076,0.0,69.32724636722146,0.1621153105423212,0.4309136108924111,33876022.185298674,5200,samples_5200
permutation_1,HandOpen,v06,749067.5922086574,144.05146004012641,144.05146004012641,0.5198418353767974,145.65824952668535,465.50251548599647,21.575507305414547,12.150720930059109,-1.631181370454257,207.0815367175092,1.0285152851539543e-05,207.08152643235636,2704.6012718847296,0,0,0.025961538461538463,0.0,138.5076015358945,0.5202156706837333,0.7529686263356477,110324893.4069263,5200,samples_5200
permutation_1,HandClose,v06,1056063.2069983217,203.08907826890803,203.08907826890803,0.6444492788206246,210.10931222787096,2900.749372754317,53.8586053732764,3.398460041816553,0.995493891153503,423.2990972510279,1.1773793395841315e-05,423.2990854772345,3354.468350792513,0,0,0.055,0.0,190.57474724936264,0.6452141471037725,2.586108885250666,229558800.04131866,5200,samples_5200
permutation_1,Wrist Flexion,v06,729974.8170100718,140.37977250193688,140.37977250193688,0.6486824026335992,164.2062884003294,7257.224622516597,85.18934571010976,-0.3989102506705784,0.5192619279748458,401.2665284157914,7.713864638654655e-06,401.26652070192677,3374.444674276497,0,0,0.031538461538461536,0.0,109.27600414441675,0.6490564866852274,1.8025866815158393,140211266.7811032,5200,samples_5200
