filename,movement,participant,iem,mean,mav,mavs,rms,var,std,kurtosis,skewness,max,min,range,wl,wamp,zc,myopulse,wamp_norm,ld,aac,dasdv,ssi,signal_length,sampling_info
permutation_0,HandOpen,v05,432852.810497833,83.24092509573711,83.24092509573711,0.26667031970951083,86.55781507581801,563.2037399053897,23.73191395369092,3.5361825234379447,1.2208988014235636,176.45942074017896,4.059928757186661e-07,176.4594203341861,1386.591169205452,0,0,0.04865384615384615,0.0,77.48489654154581,0.26670343704663435,0.4293601845080433,38959727.82363744,5200,samples_5200
permutation_0,HandClose,v05,1062620.1492682174,204.3500287054264,204.3500287054264,1.2231772318966239,268.8667593119431,30530.40003099774,174.72950532465242,-0.26065561654595637,1.0079373103733462,677.941274273123,3.6539358814679953e-06,677.9412706191871,6361.826555104872,0,0,0.057115384615384616,0.0,138.19423258936493,1.2236635035785481,2.1715087517107587,375904538.167113,5200,samples_5200
permutation_0,Wrist Flexion,v05,588049.8454363882,113.08650873776695,113.08650873776695,0.5638319696505741,125.24579000578834,2897.949455676984,53.83260587856568,-0.2565080308579195,0.7222151135161127,259.31113591764466,3.1126120471764406e-06,259.3111328050326,2932.7432620745744,0,0,0.04326923076923077,0.0,97.73346290481469,0.5640975691622571,0.8289192135387001,81569841.15370494,5200,samples_5200
permutation_0,Wrist Extension,v05,852156.3039881866,163.8762123054205,163.8762123054205,0.9293234883867219,220.4580843291275,21746.35398649743,147.46645037600055,-0.26669903000788375,0.9810063042813078,583.8569589663452,1.2179786271559986e-06,583.8569577483667,4832.783023952171,0,0,0.04980769230769231,0.0,104.7297887946628,0.9295601123200944,1.7240363352630796,252729188.11955717,5200,samples_5200
permutation_0,Supination,v05,392984.6097096988,75.57396340571131,75.57396340571131,0.30830245703401365,78.90357599038056,514.3503592219657,22.679293622641023,2.9896093803868142,1.1467207796689844,165.58362206760486,1.353309585728887e-07,165.5836219322739,1603.5589812131723,0,0,0.04903846153846154,0.0,69.86752790946873,0.3084360417797985,0.5184811831023837,32374026.381162744,5200,samples_5200
permutation_0,Pronation,v05,624054.358806914,120.01045361671422,120.01045361671422,0.8323517843556097,167.214821476678,13558.28754418778,116.4400598771221,4.847345521800776,2.2144472675085893,602.8818517284599,2.435957254311997e-06,602.8818492925026,4328.827288483693,0,0,0.06538461538461539,0.0,84.52388007279987,0.8326269068058653,1.8552841675365417,145396141.91168192,5200,samples_5200
permutation_0,Rest,v05,326846.4743944523,62.85509122970237,62.85509122970237,0.08762543931593983,64.1227707507409,160.96723525786496,12.687286363043318,3.4285995597568,-0.18154099950721414,90.5597580734053,2.706619171457774e-07,90.55975780274339,455.75554152638585,0,0,0.0275,0.0,59.694660409963625,0.0876621545540269,0.17280874295735607,21380994.58951078,5200,samples_5200
permutation_1,HandOpen,v05,432852.810497833,83.24092509573711,83.24092509573711,0.27997648215615334,86.55781507581801,563.2037399053897,23.73191395369092,3.5361825234379447,1.2208988014235636,176.45942074017896,4.059928757186661e-07,176.4594203341861,1456.4425341491037,0,0,0.04865384615384615,0.0,77.48489654154581,0.2801389756009047,1.0105181239342753,38959727.82363744,5200,samples_5200
permutation_1,HandClose,v05,1062620.1492682174,204.3500287054264,204.3500287054264,1.2822436337857983,268.8667593119431,30530.40003099774,174.72950532465242,-0.26065561654595637,1.007937310373346,677.941274273123,3.6539358814679953e-06,677.9412706191871,6668.992807627426,0,0,0.057115384615384616,0.0,138.19423258936493,1.2827452986396282,4.078435523708246,375904538.167113,5200,samples_5200
permutation_1,Wrist Flexion,v05,588049.8454363882,113.08650873776695,113.08650873776695,0.5716272955073775,125.24579000578834,2897.949455676984,53.83260587856568,-0.2565080308579195,0.7222151135161127,259.31113591764466,3.1126120471764406e-06,259.3111328050326,2973.7264449001036,0,0,0.04326923076923077,0.0,97.73346290481469,0.5719804664166385,0.9303871044055037,81569841.15370494,5200,samples_5200
