iem,mean,mav,mavs,rms,var,std,kurtosis,skewness,max,min,range,wl,wamp,zc,myopulse,wamp_norm,ld,aac,dasdv,ssi,label
846421.4395320518,162.7733537561638,162.7733537561638,0.1939057702950623,164.39996597943153,532.1841210089976,23.06911617312197,14.112907499055463,-1.668542212922051,224.6184814692377,1.6104384070173756e-05,224.61846536485365,1008.3340978348208,0.0,0.0,0.0153846153846153,0.0,156.9885950876511,0.1939477010645933,0.447174965757534,140542213.83299887,HandOpen
1613424.427889831,310.2739284403521,310.2739284403521,0.5662563398326879,313.7742043517275,2184.3406467509326,46.73693022387042,12.978756072058935,-0.977779780758126,471.6207020180696,1.55630602358822e-05,471.6206864550094,2944.79209356621,0.0,0.0,0.0432692307692307,0.0,298.4342970184998,0.5664150978200058,0.96156136218333,511962106.8461103,HandClose
1726328.3714578168,331.9862252803494,331.9862252803494,0.5815036735335347,334.7871095043239,1867.554914365259,43.21521623647461,21.99269579557253,-2.5590839531691465,467.3322505531858,1.0961807644403986e-05,467.3322395913782,3024.3659105176885,0.0,0.0,0.033076923076923,0.0,319.7668655068061,0.5817206983107691,1.0447937394301543,582828525.1893528,Wrist Flexion
1771686.7432668316,340.7089890897753,340.7089890897753,0.4694962856353452,343.2311318999413,1724.9946587382956,41.53305501330591,30.27471044039645,-3.966756213763505,442.10767930371577,1.353309585728887e-07,442.1076791683848,2441.7545184929104,0.0,0.0,0.0111538461538461,0.0,324.59773373038496,0.4696584955747087,0.9262594535990216,612599571.5076375,Wrist Extension
1444726.0257348889,277.83192802594016,277.83192802594016,0.3571533090297182,279.8569523523053,1129.333549309272,33.60555830973906,34.2979479917142,-4.579441887230472,347.3429130574084,2.977281088603552e-06,347.3429100801273,1857.588216053152,0.0,0.0,0.005,0.0,265.0228495043303,0.3572972140898541,0.6525526619867258,407263551.6555865,Supination
1290465.4339209637,248.16642960018527,248.16642960018527,0.3951562227223075,250.17591539418103,1001.4118628126926,31.645092238966416,27.01473498257937,-4.117245295560802,309.78198310957544,2.706619171457774e-06,309.78198040295626,2055.282392633522,0.0,0.0,0.0,0.0,236.60150515801817,0.3953226375521296,0.6754384563354746,325457540.9452455,Pronation
601901.5258642854,115.7502934354395,115.7502934354395,0.0891515999861406,116.79572293911949,243.1104664812124,15.59200007956684,18.010933531855795,-2.9722978137918576,143.69739212363004,1.353309585728887e-07,143.69739198829907,463.6952772816189,0.0,0.0,0.0,0.0,110.81342099937687,0.0891893205004075,0.2683813389903811,70934452.6637321,Rest
846421.4395320518,162.7733537561638,162.7733537561638,0.2041246342673197,164.39996597943153,532.1841210089976,23.06911617312197,14.112907499055463,-1.668542212922051,224.6184814692377,1.6104384070173756e-05,224.61846536485365,1062.3691071613164,0.0,0.0,0.0153846153846153,0.0,156.9885950876511,0.2043410477325094,0.7153435580668174,140542213.83299887,HandOpen
1613424.427889831,310.2739284403521,310.2739284403521,0.571938602461962,313.7742043517275,2184.3406467509326,46.73693022387042,12.978756072058935,-0.977779780758126,471.6207020180696,1.55630602358822e-05,471.6206864550094,2978.746237687451,0.0,0.0,0.0432692307692307,0.0,298.4342970184998,0.5729459968623679,1.0250640384853391,511962106.8461103,HandClose
1726328.3714578168,331.9862252803494,331.9862252803494,0.5871542342754147,334.7871095043239,1867.554914365259,43.21521623647461,21.99269579557253,-2.5590839531691465,467.3322505531858,1.0961807644403986e-05,467.3322395913782,3053.412381537284,0.0,0.0,0.033076923076923,0.0,319.7668655068061,0.587307632532657,1.1115926453491762,582828525.1893528,Wrist Flexion
1771686.7432668316,340.7089890897753,340.7089890897753,0.4787024235557707,343.2311318999413,1724.9946587382956,41.53305501330591,30.27471044039645,-3.966756213763505,442.10767930371577,1.353309585728887e-07,442.1076791683848,2490.5407917564185,0.0,0.0,0.0111538461538461,0.0,324.59773373038496,0.4790422757754219,1.0469989811717355,612599571.5076375,Wrist Extension
1444726.0257348889,277.83192802594016,277.83192802594016,0.375361918972523,279.8569523523053,1129.333549309272,33.60555830973906,34.2979479917142,-4.579441887230472,347.3429130574084,2.977281088603552e-06,347.3429100801273,1952.699885268901,0.0,0.0,0.005,0.0,265.0228495043303,0.3755914378282171,1.1555941911706085,407263551.6555865,Supination
1290465.4339209637,248.16642960018527,248.16642960018527,0.4100259150697563,250.17591539418103,1001.4118628126926,31.645092238966416,27.01473498257937,-4.117245295560802,309.78198310957544,2.706619171457774e-06,309.78198040295626,2132.980340886213,0.0,0.0,0.0,0.0,236.60150515801817,0.4102674246751709,1.1303270895472306,325457540.9452455,Pronation
601901.5258642854,115.7502934354395,115.7502934354395,0.0995204742700536,116.79572293911949,243.1104664812124,15.59200007956684,18.010933531855795,-2.9722978137918576,143.69739212363004,1.353309585728887e-07,143.69739198829907,517.6889899826483,0.0,0.0,0.0,0.0,110.81342099937687,0.0995747239820443,0.5942042003054275,70934452.6637321,Rest
846421.4395320518,162.7733537561638,162.7733537561638,0.2365976647369706,164.39996597943156,532.1841210089976,23.06911617312197,14.112907499055463,-1.668542212922051,224.6184814692377,1.6104384070173756e-05,224.61846536485365,1231.136286595167,0.0,0.0,0.0153846153846153,0.0,156.9885950876511,0.2368025171369815,2.549037735439185,140542213.8329989,HandOpen
1613424.427889831,310.2739284403521,310.2739284403521,0.6315185953158063,313.7742043517275,2184.3406467509326,46.73693022387042,12.978756072058935,-0.977779780758126,471.6207020180696,1.55630602358822e-05,471.6206864550094,3287.40583763241,0.0,0.0,0.0432692307692307,0.0,298.4342970184998,0.6323150293580323,4.374708593145199,511962106.8461104,HandClose
1726328.3714578168,331.9862252803494,331.9862252803494,0.6473883417363911,334.7871095043239,1867.554914365259,43.21521623647461,21.992695795572526,-2.5590839531691465,467.3322505531858,1.0961807644403986e-05,467.3322395913782,3366.76169633727,0.0,0.0,0.033076923076923,0.0,319.7668655068061,0.6475787067392326,4.616647556802779,582828525.1893529,Wrist Flexion
1771686.7432668316,340.7089890897753,340.7089890897753,0.5423238614295601,343.2311318999413,1724.9946587382956,41.53305501330591,30.27471044039645,-3.966756213763505,442.10767930371577,1.353309585728887e-07,442.1076791683848,2821.1681124437023,0.0,0.0,0.0111538461538461,0.0,324.59773373038496,0.5426366825242743,4.683758331730122,612599571.5076375,Wrist Extension
