filename,movement,participant,iem,mean,mav,mavs,rms,var,std,kurtosis,skewness,max,min,range,wl,wamp,zc,myopulse,wamp_norm,ld,aac,dasdv,ssi,signal_length,sampling_info
permutation_0,HandOpen,v09,258352.2361214378,43.05870602023963,43.05870602023963,0.3625170455434494,57.26840084568558,1425.6175712847005,37.757351221777995,7.075793351259696,2.4531262417549784,227.1289181087513,2.706619171457774e-06,227.12891540213212,2175.5919037420394,0,0,0.048,0.0,32.29205188483571,0.3626590938059742,0.8325791136599368,19678018.41253273,6000,samples_6000
permutation_0,HandClose,v09,289446.9073087583,48.24115121812638,48.24115121812638,0.36081691869146754,56.48209054826699,863.017881852494,29.37716599422916,1.7751935004140549,1.153581610710864,179.59686012070782,0.0,179.59686012070782,2164.938195600517,0,0,0.041666666666666664,0.0,38.93624150372811,0.3608831797967189,0.6321461999882518,19141359.316215787,6000,samples_6000
permutation_0,Wrist Flexion,v09,352229.0063918631,58.704834398643854,58.704834398643854,0.4319948428758812,73.44307702839323,1947.6279816263022,44.1319383397818,0.31943451267186607,1.023677340294579,206.27969762299423,1.353309585728887e-07,206.27969748766327,2592.450867339777,0,0,0.045,0.0,42.92537010583959,0.43214716908481027,0.7024273575765525,32363313.380391005,6000,samples_6000
permutation_0,Wrist Extension,v09,612326.9537887115,102.05449229811857,102.05449229811857,0.7331526189010522,142.25739019785848,9822.045667679016,99.1062342523366,-1.0188608483520176,0.7338370743294698,357.946999741758,1.2179786271559986e-06,357.94699852377937,4399.538146462026,0,0,0.028666666666666667,0.0,55.456815542840516,0.7333785875082557,1.2866951693843798,121422990.39543456,6000,samples_6000
permutation_0,Supination,v09,308521.8389925555,51.42030649875925,51.42030649875925,0.24271673500235316,53.99814986931815,271.75226888300006,16.484910338943312,10.727368947080658,2.576935434042946,149.58561670360294,5.413238342915548e-07,149.5856161622791,1456.6126722564954,0,0,0.049,0.0,47.86071814193995,0.24280924691723543,0.4107865349691534,17494801.135856062,6000,samples_6000
permutation_0,Pronation,v09,278651.019762668,46.441836627111336,46.441836627111336,0.3816440133179499,62.36006699162049,1731.9337659000953,41.61650833383425,5.02545204627701,2.0550420311795983,229.34103499753428,2.706619171457774e-07,229.34103472687235,2290.259659457177,0,0,0.050166666666666665,0.0,32.05390841779029,0.38177357217155805,0.831437749306828,23332667.731196374,6000,samples_6000
permutation_0,Rest,v09,120100.63875003296,20.016773125005493,20.016773125005493,0.09114798135554188,20.313555160637954,11.969316926338724,3.4596700603292683,7.656872799293112,-0.9595149165619175,35.72136221763064,2.706619171457774e-07,35.72136194696873,547.0229627797346,0,0,0.008166666666666666,0.0,19.042666893367954,0.09118569141185774,0.12529312970085935,2475843.139585685,6000,samples_6000
permutation_1,HandOpen,v09,258352.2361214378,43.05870602023963,43.05870602023963,0.3628685325470005,57.26840084568558,1425.6175712847005,37.757351221777995,7.075793351259694,2.4531262417549784,227.1289181087513,2.706619171457774e-06,227.12891540213212,2177.9281618634177,0,0,0.048,0.0,32.29205188483571,0.36304853506641405,0.8328922753053024,19678018.41253273,6000,samples_6000
permutation_1,HandClose,v09,289446.9073087583,48.24115121812638,48.24115121812638,0.36986093880984094,56.48209054826699,863.017881852494,29.37716599422916,1.775193500414053,1.153581610710864,179.59686012070782,0.0,179.59686012070782,2221.647011680684,0,0,0.041666666666666664,0.0,38.93624150372811,0.37033622465088917,0.8190244769366357,19141359.316215787,6000,samples_6000
permutation_1,Wrist Flexion,v09,352229.0063918631,58.704834398643854,58.704834398643854,0.43596514273280307,73.44307702839322,1947.6279816263022,44.1319383397818,0.3194345126718665,1.023677340294579,206.27969762299423,1.353309585728887e-07,206.27969748766327,2618.0840901493743,0,0,0.045,0.0,42.92537010583957,0.43642008503906893,0.7581962412202373,32363313.380391,6000,samples_6000
permutation_1,Wrist Extension,v09,612326.9537887115,102.05449229811857,102.05449229811857,0.7339389372551691,142.25739019785848,9822.045667679016,99.1062342523366,-1.0188608483520176,0.7338370743294698,357.946999741758,1.2179786271559986e-06,357.94699852377937,4405.75886330213,0,0,0.028666666666666667,0.0,55.456815542840566,0.7344155464747674,1.2887706189033075,121422990.39543456,6000,samples_6000
permutation_1,Supination,v09,308521.83899255557,51.42030649875926,51.42030649875926,0.2464600853707689,53.99814986931815,271.75226888300006,16.484910338943312,10.727368947080654,2.576935434042945,149.58561670360294,5.413238342915548e-07,149.5856161622791,1479.2503657729856,0,0,0.049,0.0,47.86071814193995,0.24658282476629198,0.4923640407375433,17494801.135856062,6000,samples_6000
permutation_1,Pronation,v09,278651.019762668,46.441836627111336,46.441836627111336,0.39136433636217516,62.360066991620485,1731.9337659000953,41.61650833383425,5.02545204627701,2.0550420311795983,229.34103499753428,2.706619171457774e-07,229.34103472687235,2348.707003252348,0,0,0.050166666666666665,0.0,32.053908417790275,0.3915164199453822,1.005786344717029,23332667.73119637,6000,samples_6000
permutation_1,Rest,v09,120100.63875003294,20.01677312500549,20.01677312500549,0.094113868180517,20.313555160637954,11.969316926338724,3.4596700603292683,7.656872799293108,-0.9595149165619142,35.72136221763064,2.706619171457774e-07,35.72136194696873,565.0854394504305,0,0,0.008166666666666666,0.0,19.042666893367954,0.09419660600940664,0.20982731010941474,2475843.139585685,6000,samples_6000
permutation_10,HandOpen,v09,258352.23612143777,43.058706020239626,43.058706020239626,0.3723067622955222,57.26840084568558,1425.6175712847005,37.757351221777995,7.0757933512596995,2.453126241754979,227.1289181087513,2.706619171457774e-06,227.12891540213212,2234.516032625161,0,0,0.048,0.0,32.292051884835686,0.3724814190073614,1.0943466148617667,19678018.41253273,6000,samples_6000
permutation_10,HandClose,v09,289446.90730875835,48.24115121812639,48.24115121812639,0.38085322969288987,56.48209054826699,863.017881852494,29.37716599422916,1.7751935004140549,1.1535816107108632,179.59686012070782,0.0,179.59686012070782,2288.1219115823305,0,0,0.041666666666666664,0.0,38.93624150372811,0.3814172214672996,1.2026578321558925,19141359.316215787,6000,samples_6000
permutation_10,Wrist Flexion,v09,352229.0063918631,58.704834398643854,58.704834398643854,0.45261391653177224,73.44307702839322,1947.6279816263027,44.1319383397818,0.31943451267186473,1.0236773402945785,206.27969762299423,1.353309585728887e-07,206.27969748766327,2717.570616059447,0,0,0.045,0.0,42.92537010583957,0.4530039366660188,1.3342682592233797,32363313.380391,6000,samples_6000
permutation_10,Wrist Extension,v09,612326.9537887115,102.05449229811857,102.05449229811857,0.7434947624668418,142.25739019785848,9822.045667679016,99.1062342523366,-1.0188608483520176,0.7338370743294698,357.946999741758,1.2179786271559986e-06,357.94699852377937,4463.142905528127,0,0,0.028666666666666667,0.0,55.456815542840516,0.7439811477793177,1.399523086076477,121422990.39543456,6000,samples_6000
permutation_10,Supination,v09,308521.8389925555,51.42030649875925,51.42030649875925,0.255537096620171,53.99814986931815,271.75226888300006,16.484910338943312,10.727368947080658,2.5769354340429462,149.58561670360294,5.413238342915548e-07,149.5856161622791,1533.4401461839939,0,0,0.049,0.0,47.86071814193993,0.25561596035739187,0.9631535584781599,17494801.135856062,6000,samples_6000
permutation_10,Pronation,v09,278651.019762668,46.441836627111336,46.441836627111336,0.39780685543970323,62.360066991620485,1731.9337659000953,41.61650833383425,5.02545204627701,2.0550420311795983,229.34103499753428,2.706619171457774e-07,229.34103472687235,2387.7237536591683,0,0,0.050166666666666665,0.0,32.053908417790275,0.39802029565913793,1.1451988666327009,23332667.73119637,6000,samples_6000
permutation_10,Rest,v09,120100.63875003294,20.01677312500549,20.01677312500549,0.09495620016949913,20.313555160637954,11.969316926338724,3.4596700603292683,7.656872799293112,-0.9595149165619142,35.72136221763064,2.706619171457774e-07,35.72136194696873,570.2502771982838,0,0,0.008166666666666666,0.0,19.042666893367954,0.09505755579234602,0.24746455394403447,2475843.139585685,6000,samples_6000
permutation_11,HandOpen,v09,258352.23612143777,43.058706020239626,43.058706020239626,0.3720211276544732,57.26840084568558,1425.6175712847005,37.757351221777995,7.0757933512596995,2.453126241754979,227.1289181087513,2.706619171457774e-06,227.12891540213212,2232.930944368529,0,0,0.048,0.0,32.292051884835686,0.3722171935936871,1.0951467444881562,19678018.41253273,6000,samples_6000
permutation_11,HandClose,v09,289446.90730875835,48.24115121812639,48.24115121812639,0.3816597882138676,56.48209054826699,863.0178818524939,29.377165994229156,1.7751935004140549,1.1535816107108638,179.59686012070782,0.0,179.59686012070782,2291.3576205749646,0,0,0.041666666666666664,0.0,38.93624150372811,0.3819565961951933,1.2275396817851034,19141359.316215787,6000,samples_6000
permutation_11,Wrist Flexion,v09,352229.0063918631,58.704834398643854,58.704834398643854,0.44181273947798394,73.44307702839322,1947.6279816263027,44.1319383397818,0.3194345126718643,1.0236773402945785,206.27969762299423,1.353309585728887e-07,206.27969748766327,2652.8306824055567,0,0,0.045,0.0,42.92537010583959,0.4422121490924415,0.8857157632290086,32363313.380391,6000,samples_6000
permutation_11,Wrist Extension,v09,612326.9537887115,102.05449229811857,102.05449229811857,0.7398571549492233,142.25739019785848,9822.045667679016,99.1062342523366,-1.0188608483520176,0.7338370743294697,357.946999741758,1.2179786271559986e-06,357.94699852377937,4441.866526057376,0,0,0.028666666666666667,0.0,55.456815542840516,0.7404344934251336,1.3708291272826538,121422990.39543456,6000,samples_6000
permutation_11,Supination,v09,308521.8389925555,51.42030649875925,51.42030649875925,0.25440268675754146,53.99814986931815,271.75226888300006,16.484910338943312,10.727368947080658,2.5769354340429462,149.58561670360294,5.413238342915548e-07,149.5856161622791,1526.463152498225,0,0,0.049,0.0,47.86071814193993,0.254452934238744,0.7889783294348007,17494801.135856062,6000,samples_6000
permutation_11,Pronation,v09,278651.019762668,46.441836627111336,46.441836627111336,0.3992603828805897,62.360066991620485,1731.9337659000953,41.61650833383425,5.02545204627701,2.0550420311795983,229.34103499753428,2.706619171457774e-07,229.34103472687235,2396.155712460605,0,0,0.050166666666666665,0.0,32.053908417790275,0.39942585638616523,1.178302840699918,23332667.73119637,6000,samples_6000
permutation_11,Rest,v09,120100.63875003294,20.01677312500549,20.01677312500549,0.09697975884969204,20.313555160637954,11.969316926338724,3.4596700603292683,7.656872799293112,-0.9595149165619142,35.72136221763064,2.706619171457774e-07,35.72136194696873,582.2266654442603,0,0,0.008166666666666666,0.0,19.042666893367954,0.09705395323291555,0.3056922343367261,2475843.139585685,6000,samples_6000
