filename,movement,participant,iem,mean,mav,mavs,rms,var,std,kurtosis,skewness,max,min,range,wl,wamp,zc,myopulse,wamp_norm,ld,aac,dasdv,ssi,signal_length,sampling_info
permutation_0,HandOpen,v010,527675.6115765425,101.47607914933509,101.47607914933509,0.6214265034088063,122.69221085429035,4755.983964791525,68.96364233994261,6.507743202858263,2.1838618360778987,486.8992788303056,0.0,486.8992788303056,3231.9615045014143,0,0,0.045384615384615384,0.0,82.0850217670966,0.6216506067515704,1.3378919263401332,78277568.74243094,5200,samples_5200
permutation_0,HandClose,v010,575998.4932402795,110.76894100774605,110.76894100774605,0.9528544278615209,149.3813301685586,10045.023510950397,100.22486473400899,5.518012096995564,2.123929156056213,600.3276881113476,2.841950130030663e-06,600.3276852693974,4953.476892643069,0,0,0.05826923076923077,0.0,77.8229476996776,0.9527749360729119,1.9500549893012964,116036865.37522519,5200,samples_5200
permutation_0,Wrist Flexion,v010,699473.2055586979,134.51407799205728,134.51407799205728,1.0110170838348542,184.01122198371914,15766.092637888294,125.56310221513442,1.95410744413455,1.4322123170949155,677.1961888809591,0.0,677.1961888809591,5258.128370066056,0,0,0.040769230769230766,0.0,86.54520129078864,1.011373027517995,2.1144731057047785,176072675.04289612,5200,samples_5200
permutation_0,Wrist Extension,v010,1207933.4041950577,232.29488542212647,232.29488542212647,1.9978591463028603,326.87008062943164,52883.1358174123,229.9633358111947,0.8938356144721644,1.2799333305907334,1009.498063465929,0.0,1009.498063465929,10385.715774896455,0,0,0.054038461538461535,0.0,137.83644704052858,1.9976371946329015,3.8679412205642816,555589057.975594,5200,samples_5200
permutation_0,Supination,v010,456898.95639659476,87.86518392242206,87.86518392242206,0.36748074396447383,94.28154479598244,1168.719143395789,34.186534533289404,4.888332079079345,2.0122284940356554,252.0406382962079,4.059928757186661e-07,252.04063789021504,1911.5377597492932,0,0,0.07403846153846154,0.0,80.37253117691158,0.36767412189830606,0.6367576958056681,46222850.38340759,5200,samples_5200
permutation_0,Pronation,v010,449676.13818954024,86.47618042106544,86.47618042106544,0.5859750554076735,108.95183568770373,4392.372719503733,66.27497807999436,3.9989314290874596,1.9881447929924094,380.4314014762904,4.330590674332439e-06,380.4313971456997,3047.2544905227846,0,0,0.0575,0.0,68.16383355222155,0.5861231949457174,1.1421016597568068,61726612.99854605,5200,samples_5200
permutation_0,Rest,v010,474626.37883587135,91.27430362228296,91.27430362228296,0.11362850409374348,92.01056147930717,134.94492200466877,11.616579617282738,25.10609217469206,-3.5090193134244356,115.10137323614452,7.172540804363102e-06,115.10136606360372,590.9756810613892,0,0,0.002692307692307692,0.0,87.81670021056914,0.1136710292481995,0.22502716020438268,44022905.8034343,5200,samples_5200
permutation_1,HandOpen,v010,527675.6115765425,101.47607914933509,101.47607914933509,0.639488495705196,122.69221085429035,4755.983964791524,68.96364233994261,6.5077432028582685,2.1838618360778996,486.8992788303056,0.0,486.8992788303056,3326.6733473110967,0,0,0.045384615384615384,0.0,82.0850217670966,0.6398679260071354,1.838992390005135,78277568.74243094,5200,samples_5200
permutation_1,HandClose,v010,575998.4932402795,110.76894100774605,110.76894100774605,0.9957581644610531,149.3813301685586,10045.023510950397,100.22486473400899,5.518012096995564,2.123929156056213,600.3276881113476,2.841950130030663e-06,600.3276852693974,5180.9238331968945,0,0,0.05826923076923077,0.0,77.8229476996776,0.996523145450451,3.5576669226669435,116036865.37522519,5200,samples_5200
permutation_1,Wrist Flexion,v010,699473.2055586979,134.51407799205728,134.51407799205728,1.0722082065527967,184.01122198371914,15766.092637888294,125.56310221513442,1.95410744413455,1.4322123170949155,677.1961888809591,0.0,677.1961888809591,5578.264402850857,0,0,0.040769230769230766,0.0,86.54520129078864,1.0729494908349406,3.850491902086178,176072675.04289612,5200,samples_5200
