iem,mean,mav,mavs,rms,var,std,kurtosis,skewness,max,min,range,wl,wamp,zc,myopulse,wamp_norm,ld,aac,dasdv,ssi,label
846421.4395320518,162.7733537561638,162.7733537561638,0.1939057702950623,164.39996597943153,532.1841210089976,23.06911617312197,14.112907499055463,-1.668542212922051,224.6184814692377,1.6104384070173756e-05,224.61846536485365,1008.3340978348208,0.0,0.0,0.0153846153846153,0.0,156.9885950876511,0.1939477010645933,0.447174965757534,140542213.83299887,HandOpen
846421.4395320518,162.7733537561638,162.7733537561638,0.2041246342673197,164.39996597943153,532.1841210089976,23.06911617312197,14.112907499055463,-1.668542212922051,224.6184814692377,1.6104384070173756e-05,224.61846536485365,1062.3691071613164,0.0,0.0,0.0153846153846153,0.0,156.9885950876511,0.2043410477325094,0.7153435580668174,140542213.83299887,HandOpen
846421.4395320518,162.7733537561638,162.7733537561638,0.2365976647369706,164.39996597943156,532.1841210089976,23.06911617312197,14.112907499055463,-1.668542212922051,224.6184814692377,1.6104384070173756e-05,224.61846536485365,1231.136286595167,0.0,0.0,0.0153846153846153,0.0,156.9885950876511,0.2368025171369815,2.549037735439185,140542213.8329989,HandOpen
846421.4395320519,162.77335375616383,162.77335375616383,0.235106278088701,164.39996597943156,532.1841210089977,23.069116173121973,14.112907499055463,-1.668542212922054,224.6184814692377,1.6104384070173756e-05,224.61846536485365,1223.4203926903838,0.0,0.0,0.0153846153846153,0.0,156.9885950876511,0.2353184059800699,2.347836222000444,140542213.8329989,HandOpen
846421.4395320519,162.77335375616383,162.77335375616383,0.2284086042996006,164.39996597943156,532.1841210089977,23.069116173121973,14.112907499055463,-1.668542212922054,224.6184814692377,1.6104384070173756e-05,224.61846536485365,1187.971994815154,0.0,0.0,0.0153846153846153,0.0,156.9885950876511,0.2285000951750632,2.295226994676315,140542213.8329989,HandOpen
846421.4395320519,162.77335375616383,162.77335375616383,0.2279310400997862,164.39996597943156,532.1841210089977,23.069116173121973,14.112907499055463,-1.668542212922054,224.6184814692377,1.6104384070173756e-05,224.61846536485365,1185.905389394804,0.0,0.0,0.0153846153846153,0.0,156.9885950876511,0.2281025946133494,2.286511933922918,140542213.8329989,HandOpen
846421.4395320518,162.7733537561638,162.7733537561638,0.2241101441605324,164.39996597943153,532.1841210089976,23.06911617312197,14.112907499055463,-1.668542212922051,224.6184814692377,1.6104384070173756e-05,224.61846536485365,1165.56357830386,0.0,0.0,0.0153846153846153,0.0,156.9885950876511,0.2241899554344797,2.033071988846374,140542213.83299887,HandOpen
846421.4395320518,162.7733537561638,162.7733537561638,0.2329093714779261,164.39996597943153,532.1841210089977,23.069116173121973,14.112907499055456,-1.6685422129220502,224.6184814692377,1.6104384070173756e-05,224.61846536485365,1212.069398027546,0.0,0.0,0.0153846153846153,0.0,156.9885950876511,0.2331351025250136,2.5243721298479502,140542213.83299887,HandOpen
846421.4395320518,162.7733537561638,162.7733537561638,0.2280027900931921,164.39996597943153,532.1841210089976,23.06911617312197,14.112907499055463,-1.668542212922051,224.6184814692377,1.6104384070173756e-05,224.61846536485365,1186.0920936967773,0.0,0.0,0.0153846153846153,0.0,156.9885950876511,0.2281385061928788,2.508799614916239,140542213.83299887,HandOpen
846421.4395320518,162.7733537561638,162.7733537561638,0.222929138018402,164.39996597943153,532.1841210089976,23.06911617312197,14.11290749905546,-1.668542212922051,224.6184814692377,1.6104384070173756e-05,224.61846536485365,1159.7378963103702,0.0,0.0,0.0153846153846153,0.0,156.9885950876511,0.2230694164859338,2.031673848381268,140542213.83299887,HandOpen
